qid,vid,query,pred_start,pred_end,conf,iou,category
963,aePha0zWX7c_210.0_360.0,A man videotaping a statue and a man playing an instrument and singing in the middle of square.,0.0,10.0,0.0002,0.0,bg
963,aePha0zWX7c_210.0_360.0,A man videotaping a statue and a man playing an instrument and singing in the middle of square.,88.0,106.0,0.0001,0.0,bg
963,aePha0zWX7c_210.0_360.0,A man videotaping a statue and a man playing an instrument and singing in the middle of square.,28.0,140.0,0.0,0.26785714285714285,bg
963,aePha0zWX7c_210.0_360.0,A man videotaping a statue and a man playing an instrument and singing in the middle of square.,62.0,72.0,0.0,0.0,bg
963,aePha0zWX7c_210.0_360.0,A man videotaping a statue and a man playing an instrument and singing in the middle of square.,136.0,146.0,0.0,0.0,bg
963,aePha0zWX7c_210.0_360.0,A man videotaping a statue and a man playing an instrument and singing in the middle of square.,78.0,88.0,0.0,0.0,bg
3242,aePha0zWX7c_60.0_210.0,A girl eating her dinner at dark light restaurant,72.0,110.0,0.9996,0.8636363636363636,fg
3242,aePha0zWX7c_60.0_210.0,A girl eating her dinner at dark light restaurant,116.0,122.0,0.1066,0.0,bg
3242,aePha0zWX7c_60.0_210.0,A girl eating her dinner at dark light restaurant,66.0,104.0,0.0585,0.7083333333333334,bg
3242,aePha0zWX7c_60.0_210.0,A girl eating her dinner at dark light restaurant,6.0,16.0,0.0001,0.0,bg
3242,aePha0zWX7c_60.0_210.0,A girl eating her dinner at dark light restaurant,54.0,60.0,0.0,0.0,bg
3242,aePha0zWX7c_60.0_210.0,A girl eating her dinner at dark light restaurant,22.0,30.0,0.0,0.0,bg
3242,aePha0zWX7c_60.0_210.0,A girl eating her dinner at dark light restaurant,88.0,100.0,0.0,0.2727272727272727,bg
3242,aePha0zWX7c_60.0_210.0,A girl eating her dinner at dark light restaurant,130.0,142.0,0.0,0.0,bg
3242,aePha0zWX7c_60.0_210.0,A girl eating her dinner at dark light restaurant,38.0,44.0,0.0,0.0,bg
3242,aePha0zWX7c_60.0_210.0,A girl eating her dinner at dark light restaurant,58.0,128.0,0.0,0.6285714285714286,bg
7825,aePha0zWX7c_360.0_510.0,Man and woman ride in a green cart.,128.0,142.0,0.8907,0.0,fg
7825,aePha0zWX7c_360.0_510.0,Man and woman ride in a green cart.,64.0,76.0,0.0312,0.75,bg
7825,aePha0zWX7c_360.0_510.0,Man and woman ride in a green cart.,106.0,122.0,0.0021,0.0,bg
7825,aePha0zWX7c_360.0_510.0,Man and woman ride in a green cart.,48.0,68.0,0.0014,0.2857142857142857,bg
7825,aePha0zWX7c_360.0_510.0,Man and woman ride in a green cart.,12.0,28.0,0.0,0.0,bg
7825,aePha0zWX7c_360.0_510.0,Man and woman ride in a green cart.,52.0,90.0,0.0,0.42105263157894735,bg
7825,aePha0zWX7c_360.0_510.0,Man and woman ride in a green cart.,74.0,86.0,0.0,0.07692307692307693,bg
7825,aePha0zWX7c_360.0_510.0,Man and woman ride in a green cart.,140.0,148.0,0.0,0.0,bg
7825,aePha0zWX7c_360.0_510.0,Man and woman ride in a green cart.,8.0,20.0,0.0,0.0,bg
7825,aePha0zWX7c_360.0_510.0,Man and woman ride in a green cart.,32.0,44.0,0.0,0.0,bg
3773,GrxpxImALZo_60.0_210.0,Woman looks at her phone in her bathrobe on the roof.,72.0,94.0,0.9825,0.5833333333333334,fg
3773,GrxpxImALZo_60.0_210.0,Woman looks at her phone in her bathrobe on the roof.,84.0,122.0,0.0494,0.2857142857142857,bg
3773,GrxpxImALZo_60.0_210.0,Woman looks at her phone in her bathrobe on the roof.,14.0,28.0,0.0016,0.0,bg
3773,GrxpxImALZo_60.0_210.0,Woman looks at her phone in her bathrobe on the roof.,42.0,132.0,0.0007,0.17777777777777778,bg
3773,GrxpxImALZo_60.0_210.0,Woman looks at her phone in her bathrobe on the roof.,126.0,150.0,0.0004,0.0,bg
3773,GrxpxImALZo_60.0_210.0,Woman looks at her phone in her bathrobe on the roof.,32.0,46.0,0.0002,0.0,bg
3773,GrxpxImALZo_60.0_210.0,Woman looks at her phone in her bathrobe on the roof.,4.0,16.0,0.0,0.0,bg
3773,GrxpxImALZo_60.0_210.0,Woman looks at her phone in her bathrobe on the roof.,30.0,40.0,0.0,0.0,bg
3773,GrxpxImALZo_60.0_210.0,Woman looks at her phone in her bathrobe on the roof.,78.0,92.0,0.0,0.6666666666666666,bg
3773,GrxpxImALZo_60.0_210.0,Woman looks at her phone in her bathrobe on the roof.,136.0,146.0,0.0,0.0,bg
6047,GrxpxImALZo_210.0_360.0,A young woman in a bathrobe listens to headphones and enjoys a cup of coffee on her huge bacony amidst city highrises,0.0,144.0,0.9997,0.1111111111111111,fg
6047,GrxpxImALZo_210.0_360.0,A young woman in a bathrobe listens to headphones and enjoys a cup of coffee on her huge bacony amidst city highrises,0.0,30.0,0.877,0.5333333333333333,fg
6047,GrxpxImALZo_210.0_360.0,A young woman in a bathrobe listens to headphones and enjoys a cup of coffee on her huge bacony amidst city highrises,112.0,144.0,0.0005,0.0,bg
6047,GrxpxImALZo_210.0_360.0,A young woman in a bathrobe listens to headphones and enjoys a cup of coffee on her huge bacony amidst city highrises,94.0,114.0,0.0001,0.0,bg
6047,GrxpxImALZo_210.0_360.0,A young woman in a bathrobe listens to headphones and enjoys a cup of coffee on her huge bacony amidst city highrises,18.0,40.0,0.0,0.2727272727272727,bg
6047,GrxpxImALZo_210.0_360.0,A young woman in a bathrobe listens to headphones and enjoys a cup of coffee on her huge bacony amidst city highrises,110.0,140.0,0.0,0.0,bg
6047,GrxpxImALZo_210.0_360.0,A young woman in a bathrobe listens to headphones and enjoys a cup of coffee on her huge bacony amidst city highrises,2.0,24.0,0.0,0.5833333333333334,bg
6047,GrxpxImALZo_210.0_360.0,A young woman in a bathrobe listens to headphones and enjoys a cup of coffee on her huge bacony amidst city highrises,70.0,102.0,0.0,0.0,bg
6047,GrxpxImALZo_210.0_360.0,A young woman in a bathrobe listens to headphones and enjoys a cup of coffee on her huge bacony amidst city highrises,36.0,68.0,0.0,0.0,bg
6047,GrxpxImALZo_210.0_360.0,A young woman in a bathrobe listens to headphones and enjoys a cup of coffee on her huge bacony amidst city highrises,82.0,118.0,0.0,0.0,bg
10082,tvSJ1O8esRE_60.0_210.0,Boys are at wrestling practice.,82.0,92.0,0.9982,0.0,fg
10082,tvSJ1O8esRE_60.0_210.0,Boys are at wrestling practice.,114.0,124.0,0.9965,0.0,fg
10082,tvSJ1O8esRE_60.0_210.0,Boys are at wrestling practice.,134.0,142.0,0.9842,0.4444444444444444,fg
10082,tvSJ1O8esRE_60.0_210.0,Boys are at wrestling practice.,68.0,76.0,0.9482,0.0,fg
10082,tvSJ1O8esRE_60.0_210.0,Boys are at wrestling practice.,146.0,150.0,0.0005,0.0,bg
10082,tvSJ1O8esRE_60.0_210.0,Boys are at wrestling practice.,78.0,84.0,0.0001,0.0,bg
10082,tvSJ1O8esRE_60.0_210.0,Boys are at wrestling practice.,2.0,8.0,0.0001,0.0,bg
10082,tvSJ1O8esRE_60.0_210.0,Boys are at wrestling practice.,4.0,12.0,0.0001,0.0,bg
10082,tvSJ1O8esRE_60.0_210.0,Boys are at wrestling practice.,28.0,36.0,0.0,0.0,bg
10082,tvSJ1O8esRE_60.0_210.0,Boys are at wrestling practice.,52.0,110.0,0.0,0.0,bg
1940,FlIZP8D0_gQ_60.0_210.0,A woman looks at a sumptous breakfast buffet at a resort,72.0,122.0,0.9998,0.8064516129032258,fg
1940,FlIZP8D0_gQ_60.0_210.0,A woman looks at a sumptous breakfast buffet at a resort,114.0,120.0,0.5694,0.0967741935483871,fg
1940,FlIZP8D0_gQ_60.0_210.0,A woman looks at a sumptous breakfast buffet at a resort,136.0,148.0,0.0001,0.0,bg
1940,FlIZP8D0_gQ_60.0_210.0,A woman looks at a sumptous breakfast buffet at a resort,72.0,78.0,0.0,0.0967741935483871,bg
1940,FlIZP8D0_gQ_60.0_210.0,A woman looks at a sumptous breakfast buffet at a resort,70.0,78.0,0.0,0.12903225806451613,bg
1940,FlIZP8D0_gQ_60.0_210.0,A woman looks at a sumptous breakfast buffet at a resort,26.0,34.0,0.0,0.0,bg
1940,FlIZP8D0_gQ_60.0_210.0,A woman looks at a sumptous breakfast buffet at a resort,44.0,52.0,0.0,0.0,bg
1940,FlIZP8D0_gQ_60.0_210.0,A woman looks at a sumptous breakfast buffet at a resort,2.0,14.0,0.0,0.0,bg
1940,FlIZP8D0_gQ_60.0_210.0,A woman looks at a sumptous breakfast buffet at a resort,42.0,52.0,0.0,0.0,bg
1940,FlIZP8D0_gQ_60.0_210.0,A woman looks at a sumptous breakfast buffet at a resort,48.0,64.0,0.0,0.0,bg
4689,FlIZP8D0_gQ_360.0_510.0,Tourist girl filming elegant hotel room,0.0,44.0,0.9967,0.29333333333333333,fg
4689,FlIZP8D0_gQ_360.0_510.0,Tourist girl filming elegant hotel room,0.0,150.0,0.1094,1.0,bg
4689,FlIZP8D0_gQ_360.0_510.0,Tourist girl filming elegant hotel room,110.0,130.0,0.003,0.13333333333333333,bg
4689,FlIZP8D0_gQ_360.0_510.0,Tourist girl filming elegant hotel room,88.0,102.0,0.0002,0.09333333333333334,bg
4689,FlIZP8D0_gQ_360.0_510.0,Tourist girl filming elegant hotel room,32.0,48.0,0.0,0.10666666666666667,bg
4689,FlIZP8D0_gQ_360.0_510.0,Tourist girl filming elegant hotel room,56.0,70.0,0.0,0.09333333333333334,bg
4689,FlIZP8D0_gQ_360.0_510.0,Tourist girl filming elegant hotel room,8.0,28.0,0.0,0.13333333333333333,bg
4689,FlIZP8D0_gQ_360.0_510.0,Tourist girl filming elegant hotel room,114.0,142.0,0.0,0.18666666666666668,bg
4689,FlIZP8D0_gQ_360.0_510.0,Tourist girl filming elegant hotel room,64.0,94.0,0.0,0.2,bg
4689,FlIZP8D0_gQ_360.0_510.0,Tourist girl filming elegant hotel room,106.0,122.0,0.0,0.10666666666666667,bg
5864,FlIZP8D0_gQ_210.0_360.0,Woman points to everything on a table.,54.0,70.0,0.9563,0.4166666666666667,fg
5864,FlIZP8D0_gQ_210.0_360.0,Woman points to everything on a table.,64.0,84.0,0.8895,0.5833333333333334,fg
5864,FlIZP8D0_gQ_210.0_360.0,Woman points to everything on a table.,134.0,150.0,0.0021,0.0,bg
5864,FlIZP8D0_gQ_210.0_360.0,Woman points to everything on a table.,136.0,148.0,0.0,0.0,bg
5864,FlIZP8D0_gQ_210.0_360.0,Woman points to everything on a table.,10.0,26.0,0.0,0.0,bg
5864,FlIZP8D0_gQ_210.0_360.0,Woman points to everything on a table.,70.0,82.0,0.0,0.36363636363636365,bg
5864,FlIZP8D0_gQ_210.0_360.0,Woman points to everything on a table.,94.0,104.0,0.0,0.0,bg
5864,FlIZP8D0_gQ_210.0_360.0,Woman points to everything on a table.,58.0,100.0,0.0,0.42857142857142855,bg
5864,FlIZP8D0_gQ_210.0_360.0,Woman points to everything on a table.,42.0,52.0,0.0,0.0,bg
5864,FlIZP8D0_gQ_210.0_360.0,Woman points to everything on a table.,6.0,20.0,0.0,0.0,bg
9545,4G9S-eoLgX4_210.0_360.0,A group of men is walking in a deserted path.,30.0,64.0,0.963,0.42105263157894735,fg
9545,4G9S-eoLgX4_210.0_360.0,A group of men is walking in a deserted path.,12.0,60.0,0.9386,0.21428571428571427,fg
9545,4G9S-eoLgX4_210.0_360.0,A group of men is walking in a deserted path.,64.0,72.0,0.0001,0.16666666666666666,bg
9545,4G9S-eoLgX4_210.0_360.0,A group of men is walking in a deserted path.,26.0,114.0,0.0,0.22727272727272727,bg
9545,4G9S-eoLgX4_210.0_360.0,A group of men is walking in a deserted path.,78.0,100.0,0.0,0.0,bg
9545,4G9S-eoLgX4_210.0_360.0,A group of men is walking in a deserted path.,34.0,40.0,0.0,0.0,bg
9545,4G9S-eoLgX4_210.0_360.0,A group of men is walking in a deserted path.,2.0,20.0,0.0,0.0,bg
9545,4G9S-eoLgX4_210.0_360.0,A group of men is walking in a deserted path.,122.0,146.0,0.0,0.0,bg
9545,4G9S-eoLgX4_210.0_360.0,A group of men is walking in a deserted path.,62.0,74.0,0.0,0.23076923076923078,bg
9545,4G9S-eoLgX4_210.0_360.0,A group of men is walking in a deserted path.,112.0,128.0,0.0,0.0,bg
9985,4G9S-eoLgX4_360.0_510.0,Soldiers are escorting people walking down a dirt road.,60.0,92.0,1.0,0.7777777777777778,fg
9985,4G9S-eoLgX4_360.0_510.0,Soldiers are escorting people walking down a dirt road.,132.0,150.0,0.0968,0.75,bg
9985,4G9S-eoLgX4_360.0_510.0,Soldiers are escorting people walking down a dirt road.,98.0,106.0,0.0001,0.09090909090909091,bg
9985,4G9S-eoLgX4_360.0_510.0,Soldiers are escorting people walking down a dirt road.,62.0,70.0,0.0001,0.17647058823529413,bg
9985,4G9S-eoLgX4_360.0_510.0,Soldiers are escorting people walking down a dirt road.,62.0,84.0,0.0,0.5882352941176471,bg
9985,4G9S-eoLgX4_360.0_510.0,Soldiers are escorting people walking down a dirt road.,38.0,48.0,0.0,0.0,bg
9985,4G9S-eoLgX4_360.0_510.0,Soldiers are escorting people walking down a dirt road.,8.0,20.0,0.0,0.0,bg
9985,4G9S-eoLgX4_360.0_510.0,Soldiers are escorting people walking down a dirt road.,134.0,148.0,0.0,0.5833333333333334,bg
9985,4G9S-eoLgX4_360.0_510.0,Soldiers are escorting people walking down a dirt road.,44.0,50.0,0.0,0.0,bg
9985,4G9S-eoLgX4_360.0_510.0,Soldiers are escorting people walking down a dirt road.,14.0,28.0,0.0,0.0,bg
10309,4G9S-eoLgX4_60.0_210.0,Google maps of the desert is shown with red circles.,118.0,148.0,0.9996,0.6363636363636364,fg
10309,4G9S-eoLgX4_60.0_210.0,Google maps of the desert is shown with red circles.,32.0,150.0,0.8835,0.3559322033898305,fg
10309,4G9S-eoLgX4_60.0_210.0,Google maps of the desert is shown with red circles.,86.0,150.0,0.0061,0.65625,bg
10309,4G9S-eoLgX4_60.0_210.0,Google maps of the desert is shown with red circles.,0.0,8.0,0.001,0.0,bg
10309,4G9S-eoLgX4_60.0_210.0,Google maps of the desert is shown with red circles.,142.0,150.0,0.0001,0.08695652173913043,bg
10309,4G9S-eoLgX4_60.0_210.0,Google maps of the desert is shown with red circles.,74.0,98.0,0.0001,0.8,bg
10309,4G9S-eoLgX4_60.0_210.0,Google maps of the desert is shown with red circles.,40.0,48.0,0.0,0.0,bg
10309,4G9S-eoLgX4_60.0_210.0,Google maps of the desert is shown with red circles.,12.0,20.0,0.0,0.0,bg
10309,4G9S-eoLgX4_60.0_210.0,Google maps of the desert is shown with red circles.,106.0,120.0,0.0,0.3333333333333333,bg
10309,4G9S-eoLgX4_60.0_210.0,Google maps of the desert is shown with red circles.,32.0,42.0,0.0,0.0,bg
5679,sa-O_S2jzCw_60.0_210.0,Scenes of mountains and hills are shown from a car.,0.0,28.0,0.9998,0.5,fg
5679,sa-O_S2jzCw_60.0_210.0,Scenes of mountains and hills are shown from a car.,0.0,8.0,0.4023,0.5,bg
5679,sa-O_S2jzCw_60.0_210.0,Scenes of mountains and hills are shown from a car.,22.0,30.0,0.0004,0.2222222222222222,bg
5679,sa-O_S2jzCw_60.0_210.0,Scenes of mountains and hills are shown from a car.,98.0,108.0,0.0002,0.0,bg
5679,sa-O_S2jzCw_60.0_210.0,Scenes of mountains and hills are shown from a car.,90.0,98.0,0.0001,0.0,bg
5679,sa-O_S2jzCw_60.0_210.0,Scenes of mountains and hills are shown from a car.,38.0,48.0,0.0001,0.0,bg
5679,sa-O_S2jzCw_60.0_210.0,Scenes of mountains and hills are shown from a car.,112.0,122.0,0.0,0.0,bg
5679,sa-O_S2jzCw_60.0_210.0,Scenes of mountains and hills are shown from a car.,118.0,128.0,0.0,0.0,bg
5679,sa-O_S2jzCw_60.0_210.0,Scenes of mountains and hills are shown from a car.,66.0,76.0,0.0,0.0,bg
5679,sa-O_S2jzCw_60.0_210.0,Scenes of mountains and hills are shown from a car.,6.0,92.0,0.0,0.16279069767441862,bg
6824,sa-O_S2jzCw_210.0_360.0,"A man walking and talking on a mountain path passes a pack mule with a large load walking by itself, with people trailing far behind",70.0,86.0,0.9998,0.6153846153846154,fg
6824,sa-O_S2jzCw_210.0_360.0,"A man walking and talking on a mountain path passes a pack mule with a large load walking by itself, with people trailing far behind",8.0,22.0,0.0002,0.0,bg
6824,sa-O_S2jzCw_210.0_360.0,"A man walking and talking on a mountain path passes a pack mule with a large load walking by itself, with people trailing far behind",130.0,150.0,0.0001,0.0,bg
6824,sa-O_S2jzCw_210.0_360.0,"A man walking and talking on a mountain path passes a pack mule with a large load walking by itself, with people trailing far behind",26.0,34.0,0.0001,0.0,bg
6824,sa-O_S2jzCw_210.0_360.0,"A man walking and talking on a mountain path passes a pack mule with a large load walking by itself, with people trailing far behind",76.0,86.0,0.0,0.38461538461538464,bg
6824,sa-O_S2jzCw_210.0_360.0,"A man walking and talking on a mountain path passes a pack mule with a large load walking by itself, with people trailing far behind",104.0,116.0,0.0,0.0,bg
6824,sa-O_S2jzCw_210.0_360.0,"A man walking and talking on a mountain path passes a pack mule with a large load walking by itself, with people trailing far behind",8.0,22.0,0.0,0.0,bg
6824,sa-O_S2jzCw_210.0_360.0,"A man walking and talking on a mountain path passes a pack mule with a large load walking by itself, with people trailing far behind",64.0,126.0,0.0,0.3333333333333333,bg
6824,sa-O_S2jzCw_210.0_360.0,"A man walking and talking on a mountain path passes a pack mule with a large load walking by itself, with people trailing far behind",54.0,68.0,0.0,0.25,bg
6824,sa-O_S2jzCw_210.0_360.0,"A man walking and talking on a mountain path passes a pack mule with a large load walking by itself, with people trailing far behind",130.0,146.0,0.0,0.0,bg
7960,sa-O_S2jzCw_360.0_510.0,A boy is hiking on the big mountain,56.0,84.0,0.9909,0.18666666666666668,fg
7960,sa-O_S2jzCw_360.0_510.0,A boy is hiking on the big mountain,132.0,148.0,0.9878,0.10666666666666667,fg
7960,sa-O_S2jzCw_360.0_510.0,A boy is hiking on the big mountain,96.0,122.0,0.9762,0.17333333333333334,fg
7960,sa-O_S2jzCw_360.0_510.0,A boy is hiking on the big mountain,26.0,42.0,0.9457,0.10666666666666667,fg
7960,sa-O_S2jzCw_360.0_510.0,A boy is hiking on the big mountain,42.0,50.0,0.7817,0.05333333333333334,fg
7960,sa-O_S2jzCw_360.0_510.0,A boy is hiking on the big mountain,28.0,38.0,0.0209,0.06666666666666667,bg
7960,sa-O_S2jzCw_360.0_510.0,A boy is hiking on the big mountain,146.0,150.0,0.0119,0.02666666666666667,bg
7960,sa-O_S2jzCw_360.0_510.0,A boy is hiking on the big mountain,38.0,146.0,0.0045,0.72,bg
7960,sa-O_S2jzCw_360.0_510.0,A boy is hiking on the big mountain,0.0,8.0,0.0008,0.05333333333333334,bg
7960,sa-O_S2jzCw_360.0_510.0,A boy is hiking on the big mountain,88.0,96.0,0.0005,0.05333333333333334,bg
1285,S1DZb9SkrK8_60.0_210.0,Man in red hoodie has his kid on his back.,134.0,150.0,0.9999,0.6666666666666666,fg
1285,S1DZb9SkrK8_60.0_210.0,Man in red hoodie has his kid on his back.,118.0,128.0,0.13,0.0625,bg
1285,S1DZb9SkrK8_60.0_210.0,Man in red hoodie has his kid on his back.,6.0,12.0,0.0005,0.0,bg
1285,S1DZb9SkrK8_60.0_210.0,Man in red hoodie has his kid on his back.,14.0,20.0,0.0005,0.0,bg
1285,S1DZb9SkrK8_60.0_210.0,Man in red hoodie has his kid on his back.,86.0,96.0,0.0001,0.0,bg
1285,S1DZb9SkrK8_60.0_210.0,Man in red hoodie has his kid on his back.,36.0,46.0,0.0,0.0,bg
1285,S1DZb9SkrK8_60.0_210.0,Man in red hoodie has his kid on his back.,84.0,90.0,0.0,0.0,bg
1285,S1DZb9SkrK8_60.0_210.0,Man in red hoodie has his kid on his back.,48.0,60.0,0.0,0.0,bg
1285,S1DZb9SkrK8_60.0_210.0,Man in red hoodie has his kid on his back.,72.0,90.0,0.0,0.0,bg
1285,S1DZb9SkrK8_60.0_210.0,Man in red hoodie has his kid on his back.,136.0,148.0,0.0,0.5,bg
2969,S1DZb9SkrK8_210.0_360.0,A man in an orange hoodie holds a kid on his back then starts to gesture and laugh.,0.0,18.0,0.9971,0.8181818181818182,fg
2969,S1DZb9SkrK8_210.0_360.0,A man in an orange hoodie holds a kid on his back then starts to gesture and laugh.,134.0,150.0,0.0188,0.0,bg
2969,S1DZb9SkrK8_210.0_360.0,A man in an orange hoodie holds a kid on his back then starts to gesture and laugh.,70.0,94.0,0.0001,0.0,bg
2969,S1DZb9SkrK8_210.0_360.0,A man in an orange hoodie holds a kid on his back then starts to gesture and laugh.,48.0,120.0,0.0,0.0,bg
2969,S1DZb9SkrK8_210.0_360.0,A man in an orange hoodie holds a kid on his back then starts to gesture and laugh.,98.0,120.0,0.0,0.0,bg
2969,S1DZb9SkrK8_210.0_360.0,A man in an orange hoodie holds a kid on his back then starts to gesture and laugh.,136.0,148.0,0.0,0.0,bg
2969,S1DZb9SkrK8_210.0_360.0,A man in an orange hoodie holds a kid on his back then starts to gesture and laugh.,76.0,92.0,0.0,0.0,bg
2969,S1DZb9SkrK8_210.0_360.0,A man in an orange hoodie holds a kid on his back then starts to gesture and laugh.,36.0,58.0,0.0,0.0,bg
2969,S1DZb9SkrK8_210.0_360.0,A man in an orange hoodie holds a kid on his back then starts to gesture and laugh.,32.0,46.0,0.0,0.0,bg
2969,S1DZb9SkrK8_210.0_360.0,A man in an orange hoodie holds a kid on his back then starts to gesture and laugh.,4.0,24.0,0.0,0.75,bg
2977,S1DZb9SkrK8_360.0_510.0,African American pop star sharing some movements,76.0,128.0,0.9965,0.3466666666666667,fg
2977,S1DZb9SkrK8_360.0_510.0,African American pop star sharing some movements,0.0,4.0,0.9801,0.02666666666666667,fg
2977,S1DZb9SkrK8_360.0_510.0,African American pop star sharing some movements,2.0,60.0,0.8679,0.38666666666666666,fg
2977,S1DZb9SkrK8_360.0_510.0,African American pop star sharing some movements,146.0,150.0,0.393,0.02666666666666667,bg
2977,S1DZb9SkrK8_360.0_510.0,African American pop star sharing some movements,20.0,32.0,0.2269,0.08,bg
2977,S1DZb9SkrK8_360.0_510.0,African American pop star sharing some movements,0.0,144.0,0.0254,0.96,bg
2977,S1DZb9SkrK8_360.0_510.0,African American pop star sharing some movements,56.0,66.0,0.0098,0.06666666666666667,bg
2977,S1DZb9SkrK8_360.0_510.0,African American pop star sharing some movements,94.0,110.0,0.0047,0.10666666666666667,bg
2977,S1DZb9SkrK8_360.0_510.0,African American pop star sharing some movements,120.0,132.0,0.0015,0.08,bg
2977,S1DZb9SkrK8_360.0_510.0,African American pop star sharing some movements,78.0,100.0,0.0011,0.14666666666666667,bg
9214,0lbehz52PFU_60.0_210.0,Weather reporter reports about winter storm,114.0,140.0,0.9983,0.5789473684210527,fg
9214,0lbehz52PFU_60.0_210.0,Weather reporter reports about winter storm,26.0,92.0,0.9948,0.0,fg
9214,0lbehz52PFU_60.0_210.0,Weather reporter reports about winter storm,48.0,100.0,0.9095,0.0,fg
9214,0lbehz52PFU_60.0_210.0,Weather reporter reports about winter storm,0.0,22.0,0.724,0.0,fg
9214,0lbehz52PFU_60.0_210.0,Weather reporter reports about winter storm,44.0,78.0,0.0046,0.0,bg
9214,0lbehz52PFU_60.0_210.0,Weather reporter reports about winter storm,92.0,106.0,0.0016,0.09090909090909091,bg
9214,0lbehz52PFU_60.0_210.0,Weather reporter reports about winter storm,2.0,124.0,0.0004,0.16417910447761194,bg
9214,0lbehz52PFU_60.0_210.0,Weather reporter reports about winter storm,134.0,150.0,0.0002,0.625,bg
9214,0lbehz52PFU_60.0_210.0,Weather reporter reports about winter storm,34.0,44.0,0.0001,0.0,bg
9214,0lbehz52PFU_60.0_210.0,Weather reporter reports about winter storm,96.0,104.0,0.0,0.05,bg
9304,0lbehz52PFU_210.0_360.0,A TV newscast reports on people digging out from the snow at homes and roadways,66.0,104.0,0.9995,0.5789473684210527,fg
9304,0lbehz52PFU_210.0_360.0,A TV newscast reports on people digging out from the snow at homes and roadways,122.0,150.0,0.3552,0.0,bg
9304,0lbehz52PFU_210.0_360.0,A TV newscast reports on people digging out from the snow at homes and roadways,38.0,74.0,0.0108,0.03571428571428571,bg
9304,0lbehz52PFU_210.0_360.0,A TV newscast reports on people digging out from the snow at homes and roadways,20.0,116.0,0.0001,0.22916666666666666,bg
9304,0lbehz52PFU_210.0_360.0,A TV newscast reports on people digging out from the snow at homes and roadways,0.0,24.0,0.0,0.0,bg
9304,0lbehz52PFU_210.0_360.0,A TV newscast reports on people digging out from the snow at homes and roadways,82.0,96.0,0.0,0.5,bg
9304,0lbehz52PFU_210.0_360.0,A TV newscast reports on people digging out from the snow at homes and roadways,0.0,44.0,0.0,0.0,bg
9304,0lbehz52PFU_210.0_360.0,A TV newscast reports on people digging out from the snow at homes and roadways,80.0,106.0,0.0,0.4117647058823529,bg
9304,0lbehz52PFU_210.0_360.0,A TV newscast reports on people digging out from the snow at homes and roadways,132.0,150.0,0.0,0.0,bg
9304,0lbehz52PFU_210.0_360.0,A TV newscast reports on people digging out from the snow at homes and roadways,44.0,56.0,0.0,0.0,bg
3852,eX-EpPDjlUs_210.0_360.0,A woman in a green shirt by a palm plant is talking while a child plays with her hair.,106.0,128.0,0.996,0.7857142857142857,fg
3852,eX-EpPDjlUs_210.0_360.0,A woman in a green shirt by a palm plant is talking while a child plays with her hair.,126.0,134.0,0.2694,0.2857142857142857,bg
3852,eX-EpPDjlUs_210.0_360.0,A woman in a green shirt by a palm plant is talking while a child plays with her hair.,144.0,150.0,0.0003,0.0,bg
3852,eX-EpPDjlUs_210.0_360.0,A woman in a green shirt by a palm plant is talking while a child plays with her hair.,78.0,86.0,0.0,0.0,bg
3852,eX-EpPDjlUs_210.0_360.0,A woman in a green shirt by a palm plant is talking while a child plays with her hair.,8.0,18.0,0.0,0.0,bg
3852,eX-EpPDjlUs_210.0_360.0,A woman in a green shirt by a palm plant is talking while a child plays with her hair.,90.0,98.0,0.0,0.0,bg
3852,eX-EpPDjlUs_210.0_360.0,A woman in a green shirt by a palm plant is talking while a child plays with her hair.,64.0,86.0,0.0,0.0,bg
3852,eX-EpPDjlUs_210.0_360.0,A woman in a green shirt by a palm plant is talking while a child plays with her hair.,38.0,50.0,0.0,0.0,bg
3852,eX-EpPDjlUs_210.0_360.0,A woman in a green shirt by a palm plant is talking while a child plays with her hair.,18.0,34.0,0.0,0.0,bg
3852,eX-EpPDjlUs_210.0_360.0,A woman in a green shirt by a palm plant is talking while a child plays with her hair.,40.0,54.0,0.0,0.0,bg
4099,eX-EpPDjlUs_360.0_510.0,An Indian woman walking near a park and talking to the camera after a photo shoot.,98.0,150.0,0.9995,0.896551724137931,fg
4099,eX-EpPDjlUs_360.0_510.0,An Indian woman walking near a park and talking to the camera after a photo shoot.,86.0,146.0,0.026,0.84375,bg
4099,eX-EpPDjlUs_360.0_510.0,An Indian woman walking near a park and talking to the camera after a photo shoot.,0.0,16.0,0.02,0.0,bg
4099,eX-EpPDjlUs_360.0_510.0,An Indian woman walking near a park and talking to the camera after a photo shoot.,28.0,40.0,0.0018,0.0,bg
4099,eX-EpPDjlUs_360.0_510.0,An Indian woman walking near a park and talking to the camera after a photo shoot.,78.0,86.0,0.0018,0.0,bg
4099,eX-EpPDjlUs_360.0_510.0,An Indian woman walking near a park and talking to the camera after a photo shoot.,90.0,102.0,0.0002,0.16666666666666666,bg
4099,eX-EpPDjlUs_360.0_510.0,An Indian woman walking near a park and talking to the camera after a photo shoot.,136.0,150.0,0.0002,0.2413793103448276,bg
4099,eX-EpPDjlUs_360.0_510.0,An Indian woman walking near a park and talking to the camera after a photo shoot.,58.0,68.0,0.0001,0.0,bg
