qid,vid,query,pred_start,pred_end,conf,iou,category
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,38.0,50.0,0.0159,0.0,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,4.0,32.0,0.0131,0.375,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,122.0,132.0,0.0064,0.0,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,118.0,126.0,0.0036,0.0,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,102.0,108.0,0.0016,0.0,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,80.0,92.0,0.0006,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,0.0,150.0,0.9968,0.21333333333333335,fg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,6.0,90.0,0.3406,0.3181818181818182,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,6.0,110.0,0.3273,0.25925925925925924,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,88.0,148.0,0.072,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,62.0,144.0,0.0507,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,132.0,148.0,0.0354,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,122.0,138.0,0.0192,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,106.0,122.0,0.0027,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,88.0,108.0,0.0027,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,74.0,100.0,0.0015,0.0,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,40.0,80.0,0.9797,0.45,fg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,102.0,148.0,0.8983,0.5172413793103449,fg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,76.0,150.0,0.3873,0.5675675675675675,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,26.0,80.0,0.0299,0.625,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,20.0,138.0,0.0099,0.4057971014492754,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,80.0,90.0,0.0032,0.0,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,140.0,150.0,0.0012,0.4,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,96.0,102.0,0.0008,0.14285714285714285,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,0.0,22.0,0.0002,0.2894736842105263,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,44.0,50.0,0.0002,0.07894736842105263,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,50.0,72.0,0.9909,0.8333333333333334,fg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,104.0,150.0,0.9106,0.0,fg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,42.0,48.0,0.1641,0.0,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,62.0,76.0,0.1615,0.5,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,28.0,42.0,0.1303,0.0,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,28.0,140.0,0.0078,0.19642857142857142,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,0.0,8.0,0.0049,0.0,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,94.0,100.0,0.003,0.0,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,100.0,142.0,0.0008,0.0,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,140.0,150.0,0.0008,0.0,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,112.0,126.0,0.9978,0.4444444444444444,fg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,138.0,144.0,0.9192,0.0,fg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,146.0,150.0,0.199,0.0,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,104.0,110.0,0.0031,0.125,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,116.0,120.0,0.0015,0.3333333333333333,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,2.0,16.0,0.0003,0.0,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,50.0,108.0,0.0001,0.0,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,48.0,60.0,0.0001,0.0,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,34.0,52.0,0.0,0.0,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,64.0,78.0,0.0,0.0,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,126.0,136.0,0.9663,0.0,fg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,114.0,124.0,0.9661,0.0,fg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,94.0,102.0,0.3532,0.0,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,58.0,70.0,0.0096,0.0,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,142.0,148.0,0.0071,0.0,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,104.0,108.0,0.0049,0.0,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,32.0,120.0,0.0012,0.045454545454545456,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,28.0,40.0,0.0008,0.3333333333333333,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,8.0,20.0,0.0008,0.4,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,42.0,48.0,0.0005,0.0,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",64.0,148.0,0.9987,0.42857142857142855,fg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",22.0,58.0,0.4564,0.0,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",100.0,150.0,0.3079,0.6538461538461539,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",62.0,88.0,0.0118,0.5882352941176471,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",138.0,150.0,0.0061,0.0,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",100.0,112.0,0.0012,0.3333333333333333,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",42.0,136.0,0.0005,0.3829787234042553,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",36.0,44.0,0.0003,0.0,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",10.0,28.0,0.0003,0.0,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",44.0,58.0,0.0002,0.0,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,40.0,90.0,0.9955,0.0,fg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,2.0,30.0,0.2768,0.0,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,0.0,10.0,0.0111,0.0,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,40.0,80.0,0.0069,0.0,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,84.0,94.0,0.0018,0.0,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,112.0,136.0,0.0016,0.5,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,48.0,136.0,0.0008,0.15217391304347827,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,134.0,150.0,0.0006,0.21428571428571427,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,34.0,40.0,0.0006,0.0,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,98.0,110.0,0.0005,0.0,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,44.0,150.0,0.9997,0.9811320754716981,fg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,6.0,22.0,0.9518,0.0,fg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,44.0,74.0,0.131,0.2641509433962264,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,42.0,106.0,0.0658,0.5555555555555556,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,0.0,6.0,0.0131,0.0,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,144.0,150.0,0.0053,0.057692307692307696,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,104.0,148.0,0.0015,0.4230769230769231,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,42.0,46.0,0.0012,0.0,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,96.0,102.0,0.0012,0.057692307692307696,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,58.0,126.0,0.0003,0.6538461538461539,bg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,4.0,22.0,0.9916,0.0,fg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,44.0,54.0,0.9779,0.0,fg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,28.0,42.0,0.9727,0.0,fg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,0.0,12.0,0.9149,0.0,fg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,92.0,104.0,0.8708,0.46153846153846156,fg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,74.0,82.0,0.6219,0.13333333333333333,fg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,82.0,90.0,0.0135,0.3076923076923077,bg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,138.0,148.0,0.0023,0.0,bg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,118.0,128.0,0.0005,0.0,bg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,62.0,134.0,0.0003,0.3611111111111111,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,0.0,20.0,0.9908,0.8333333333333334,fg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,38.0,54.0,0.9311,0.0,fg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,0.0,8.0,0.023,0.3333333333333333,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,26.0,32.0,0.0195,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,88.0,104.0,0.0193,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,74.0,84.0,0.0095,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,84.0,90.0,0.0005,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,140.0,150.0,0.0004,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,56.0,130.0,0.0002,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,118.0,130.0,0.0001,0.0,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,94.0,124.0,0.9935,0.3888888888888889,fg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,46.0,68.0,0.6869,0.0,fg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,134.0,148.0,0.163,0.0,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,144.0,150.0,0.0976,0.0,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,72.0,82.0,0.0782,0.2222222222222222,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,26.0,48.0,0.0114,0.0,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,38.0,46.0,0.0019,0.0,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,98.0,104.0,0.0015,0.17647058823529413,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,46.0,132.0,0.0007,0.3953488372093023,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,2.0,16.0,0.0005,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,72.0,120.0,0.9988,0.4375,fg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,62.0,84.0,0.0452,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,116.0,126.0,0.0309,0.22727272727272727,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,26.0,38.0,0.0033,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,36.0,42.0,0.0006,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,62.0,70.0,0.0004,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,88.0,92.0,0.0004,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,10.0,24.0,0.0003,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,132.0,144.0,0.0002,0.07692307692307693,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,56.0,116.0,0.0001,0.3,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,88.0,120.0,0.9997,0.9375,fg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,124.0,128.0,0.0109,0.0,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,84.0,90.0,0.0009,0.3333333333333333,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,92.0,96.0,0.0004,0.13333333333333333,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,134.0,142.0,0.0002,0.0,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,12.0,26.0,0.0002,0.0,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,62.0,72.0,0.0001,0.0,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,46.0,52.0,0.0001,0.0,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,2.0,22.0,0.0001,0.0,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,48.0,104.0,0.0001,0.19444444444444445,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,0.0,38.0,0.9989,0.76,fg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,46.0,52.0,0.001,0.07692307692307693,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,84.0,90.0,0.0006,0.0,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,104.0,132.0,0.0006,0.0,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,14.0,120.0,0.0006,0.3,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,36.0,44.0,0.0004,0.16,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,70.0,76.0,0.0003,0.0,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,2.0,14.0,0.0003,0.24,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,130.0,142.0,0.0001,0.0,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,90.0,120.0,0.0001,0.0,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,48.0,70.0,0.9985,0.8461538461538461,fg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,60.0,72.0,0.0419,0.46153846153846156,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,38.0,50.0,0.0094,0.05555555555555555,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,44.0,48.0,0.0028,0.0,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,92.0,100.0,0.0013,0.0,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,78.0,84.0,0.0004,0.0,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,18.0,32.0,0.0003,0.0,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,56.0,112.0,0.0001,0.28125,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,96.0,106.0,0.0001,0.0,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,114.0,124.0,0.0001,0.0,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,44.0,104.0,0.9469,0.7352941176470589,fg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,40.0,66.0,0.7885,0.4482758620689655,fg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,40.0,88.0,0.4543,0.8275862068965517,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,78.0,100.0,0.4521,0.25,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,90.0,96.0,0.1334,0.06666666666666667,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,42.0,46.0,0.0139,0.06896551724137931,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,12.0,18.0,0.0088,0.0,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,106.0,114.0,0.0033,0.0,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,130.0,134.0,0.0021,0.0,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,48.0,110.0,0.0003,0.6216216216216216,bg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,84.0,112.0,0.9843,0.0,fg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,46.0,62.0,0.8665,0.3076923076923077,fg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,34.0,50.0,0.8011,0.7,fg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,78.0,86.0,0.1536,0.0,bg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,40.0,48.0,0.0272,0.4444444444444444,bg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,134.0,150.0,0.0199,0.0,bg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,144.0,150.0,0.0187,0.0,bg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,96.0,102.0,0.0017,0.0,bg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,52.0,132.0,0.0011,0.020833333333333332,bg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,12.0,24.0,0.0005,0.0,bg
2126,5JOEKQhV1UA_210.0_360.0,A dad's fun ride with his kid in a jungle,0.0,54.0,0.9989,0.5666666666666667,fg
2126,5JOEKQhV1UA_210.0_360.0,A dad's fun ride with his kid in a jungle,136.0,150.0,0.9813,0.0,fg
2126,5JOEKQhV1UA_210.0_360.0,A dad's fun ride with his kid in a jungle,98.0,102.0,0.0118,0.0,bg
2126,5JOEKQhV1UA_210.0_360.0,A dad's fun ride with his kid in a jungle,146.0,150.0,0.0107,0.0,bg
2126,5JOEKQhV1UA_210.0_360.0,A dad's fun ride with his kid in a jungle,80.0,84.0,0.0065,0.0,bg
2126,5JOEKQhV1UA_210.0_360.0,A dad's fun ride with his kid in a jungle,106.0,116.0,0.006,0.0,bg
2126,5JOEKQhV1UA_210.0_360.0,A dad's fun ride with his kid in a jungle,48.0,54.0,0.0039,0.15,bg
2126,5JOEKQhV1UA_210.0_360.0,A dad's fun ride with his kid in a jungle,0.0,8.0,0.0033,0.4444444444444444,bg
2126,5JOEKQhV1UA_210.0_360.0,A dad's fun ride with his kid in a jungle,36.0,120.0,0.0002,0.24,bg
2126,5JOEKQhV1UA_210.0_360.0,A dad's fun ride with his kid in a jungle,42.0,48.0,0.0002,0.15,bg
5687,5JOEKQhV1UA_360.0_510.0,Father rides in a metal seat with his daughter.,10.0,50.0,0.9997,0.7142857142857143,fg
5687,5JOEKQhV1UA_360.0_510.0,Father rides in a metal seat with his daughter.,0.0,6.0,0.0046,0.0,bg
5687,5JOEKQhV1UA_360.0_510.0,Father rides in a metal seat with his daughter.,46.0,50.0,0.0028,0.125,bg
5687,5JOEKQhV1UA_360.0_510.0,Father rides in a metal seat with his daughter.,62.0,68.0,0.0008,0.0,bg
5687,5JOEKQhV1UA_360.0_510.0,Father rides in a metal seat with his daughter.,38.0,44.0,0.0004,0.1875,bg
5687,5JOEKQhV1UA_360.0_510.0,Father rides in a metal seat with his daughter.,74.0,78.0,0.0003,0.0,bg
5687,5JOEKQhV1UA_360.0_510.0,Father rides in a metal seat with his daughter.,92.0,98.0,0.0002,0.0,bg
5687,5JOEKQhV1UA_360.0_510.0,Father rides in a metal seat with his daughter.,110.0,116.0,0.0001,0.0,bg
5687,5JOEKQhV1UA_360.0_510.0,Father rides in a metal seat with his daughter.,94.0,102.0,0.0001,0.0,bg
5687,5JOEKQhV1UA_360.0_510.0,Father rides in a metal seat with his daughter.,70.0,92.0,0.0,0.0,bg
10273,-oPEG4FKHy8_60.0_210.0,A soldier in uniform is talking in wood building.,0.0,150.0,0.9997,1.0,fg
10273,-oPEG4FKHy8_60.0_210.0,A soldier in uniform is talking in wood building.,128.0,150.0,0.0008,0.14666666666666667,bg
10273,-oPEG4FKHy8_60.0_210.0,A soldier in uniform is talking in wood building.,88.0,138.0,0.0002,0.3333333333333333,bg
10273,-oPEG4FKHy8_60.0_210.0,A soldier in uniform is talking in wood building.,6.0,18.0,0.0001,0.08,bg
10273,-oPEG4FKHy8_60.0_210.0,A soldier in uniform is talking in wood building.,138.0,148.0,0.0001,0.06666666666666667,bg
10273,-oPEG4FKHy8_60.0_210.0,A soldier in uniform is talking in wood building.,108.0,116.0,0.0001,0.05333333333333334,bg
10273,-oPEG4FKHy8_60.0_210.0,A soldier in uniform is talking in wood building.,86.0,98.0,0.0,0.08,bg
10273,-oPEG4FKHy8_60.0_210.0,A soldier in uniform is talking in wood building.,22.0,50.0,0.0,0.18666666666666668,bg
10273,-oPEG4FKHy8_60.0_210.0,A soldier in uniform is talking in wood building.,54.0,62.0,0.0,0.05333333333333334,bg
10273,-oPEG4FKHy8_60.0_210.0,A soldier in uniform is talking in wood building.,64.0,76.0,0.0,0.08,bg
3318,hm4l6e_V-hQ_60.0_210.0,A lady doing a room door of a cruise,62.0,98.0,0.9999,0.42857142857142855,fg
3318,hm4l6e_V-hQ_60.0_210.0,A lady doing a room door of a cruise,90.0,96.0,0.006,0.07142857142857142,bg
3318,hm4l6e_V-hQ_60.0_210.0,A lady doing a room door of a cruise,26.0,36.0,0.0021,0.11904761904761904,bg
3318,hm4l6e_V-hQ_60.0_210.0,A lady doing a room door of a cruise,60.0,64.0,0.0021,0.047619047619047616,bg
3318,hm4l6e_V-hQ_60.0_210.0,A lady doing a room door of a cruise,44.0,48.0,0.0006,0.047619047619047616,bg
3318,hm4l6e_V-hQ_60.0_210.0,A lady doing a room door of a cruise,78.0,82.0,0.0005,0.047619047619047616,bg
3318,hm4l6e_V-hQ_60.0_210.0,A lady doing a room door of a cruise,16.0,26.0,0.0003,0.06818181818181818,bg
3318,hm4l6e_V-hQ_60.0_210.0,A lady doing a room door of a cruise,94.0,104.0,0.0002,0.11904761904761904,bg
3318,hm4l6e_V-hQ_60.0_210.0,A lady doing a room door of a cruise,128.0,140.0,0.0001,0.0,bg
3318,hm4l6e_V-hQ_60.0_210.0,A lady doing a room door of a cruise,58.0,94.0,0.0001,0.42857142857142855,bg
6484,hm4l6e_V-hQ_210.0_360.0,The woman in the red shirt rides the Skyride and pedals around the ship.,102.0,144.0,0.974,0.46153846153846156,fg
6484,hm4l6e_V-hQ_210.0_360.0,The woman in the red shirt rides the Skyride and pedals around the ship.,98.0,132.0,0.9495,0.7,fg
6484,hm4l6e_V-hQ_210.0_360.0,The woman in the red shirt rides the Skyride and pedals around the ship.,90.0,96.0,0.5349,0.1111111111111111,fg
6484,hm4l6e_V-hQ_210.0_360.0,The woman in the red shirt rides the Skyride and pedals around the ship.,140.0,150.0,0.0988,0.0,bg
